,A(H3N2)_0-14,B_0-14
207,4.72684645640778e-10,3.698872468174087e-12
208,4.097730319284706e-10,2.981662874073842e-12
209,3.552345929667854e-10,2.403519875617365e-12
210,3.0795490724803324e-10,1.937478526737238e-12
211,2.6696787637180316e-10,1.561802371450618e-12
212,2.3143598409057487e-10,1.258969642144365e-12
213,2.0063318276307024e-10,1.0148560335255096e-12
214,1.7393005752245427e-10,8.180759363100098e-13
215,1.5078096500860824e-10,6.594514053826891e-13
216,1.3071288386133063e-10,5.315840947757779e-13
217,1.133157491489078e-10,4.2851019424941107e-13
218,9.823407322877412e-11,3.4542227350334725e-13
219,8.515968182353199e-11,2.7844506066237e-13
220,7.382541688356809e-11,2.2445469720562077e-13
221,6.39996775625174e-11,1.8093303927827727e-13
222,5.5481687757565024e-11,1.4585020990888326e-13
223,4.8097393512975373e-11,1.1756992429529842e-13
224,4.1695906455667896e-11,9.477317247220708e-14
225,3.614642058910727e-11,7.639669987272327e-14
226,3.133553944423317e-11,6.158341647953737e-14
227,2.7164958971262388e-11,4.9642421617824877e-14
228,2.3549458825294756e-11,4.001677992160007e-14
229,2.041516100027746e-11,3.22575455247088e-14
230,1.7698020228795348e-11,2.600282294870504e-14
231,1.5342515300985983e-11,2.0960888074505938e-14
232,1.3300514561396885e-11,1.6896581949531973e-14
233,1.1530292401700385e-11,1.362034282910406e-14
234,9.995676652584091e-12,1.0979364899743229e-14
235,8.6653094528878e-12,8.850471321773853e-15
236,7.512006492816565e-12,7.134369185541261e-15
237,6.512201538204997e-12,5.7510184288580035e-15
238,5.6454648854142205e-12,4.635898719131836e-15
239,4.894085907118576e-12,3.7370001852551615e-15
240,4.242711158852463e-12,3.0123976451350008e-15
241,3.678030651498959e-12,2.4282951893392238e-15
242,3.188505879109806e-12,1.957449919034099e-15
243,2.764134044661774e-12,1.5779013203782853e-15
244,2.3962436660117997e-12,1.2719470126112403e-15
245,2.07731738552653e-12,1.0253170980950802e-15
246,1.8008383627333202e-12,8.26508605486563e-16
247,1.5611571112278678e-12,6.662489840581946e-16
248,1.3533760588252527e-12,5.370636262126526e-16
249,1.1732494720923882e-12,4.3292724717384316e-16
250,1.0170967003508985e-12,3.489828619883294e-16
251,8.817269664053375e-13,2.81315252751141e-16
252,7.64374167193878e-13,2.2676836042763857e-16
253,6.626403520982271e-13,1.8279808431336764e-16
254,5.744467239661304e-13,1.473536236079097e-16
255,4.97991161616586e-13,1.187818268005432e-16
256,4.3171139585584693e-13,9.575008766405992e-17
257,1.1243753365349036e-13,2.377502464373037e-17
258,0.0,0.0
259,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0,0.0
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,0.0,0.0
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.0,0.0
293,0.0,0.0
294,0.0,0.0
295,0.0,0.0
296,0.0,0.0
297,0.0,0.0
298,0.0,0.0
299,0.0,0.0
300,0.0,0.0
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,0.0,0.0
306,0.0,0.0
307,0.0,0.0
308,0.0,0.0
309,0.0,0.0
310,0.0,0.0
311,0.0,0.0
312,0.0,0.0
313,0.0,0.0
314,0.0,0.0
315,0.0,0.0
316,0.0,0.0
317,0.0,0.0
318,0.0,0.0
319,0.0,0.0
320,0.0,0.0
321,0.0,0.0
322,0.0,0.0
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,0.0,0.0
332,0.0,0.0
333,0.0,0.0
334,0.0,0.0
335,0.0,0.0
336,0.0,0.0
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,0.0,0.0
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.0,0.0
367,0.0,0.0
368,0.0,0.0
369,0.0,0.0
370,0.0,0.0
371,0.0,0.0
372,0.0,0.0
373,0.0,0.0
374,0.0,0.0
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0
378,0.0,0.0
379,0.0,0.0
380,0.0,0.0
381,0.0,0.0
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
390,0.0,0.0
391,0.0,0.0
392,0.0,0.0
393,0.0,0.0
394,0.0,0.0
395,0.0,0.0
396,0.0,0.0
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,0.0,0.0
402,0.0,0.0
403,0.0,0.0
404,0.0,0.0
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,0.0
415,0.0,0.0
416,0.0,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,0.0,0.0
423,0.0,0.0
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0,0.0
448,0.0,0.0
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,0.0,0.0
458,0.0,0.0
459,0.0,0.0
460,0.0,0.0
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0,0.0
466,0.0,0.0
467,0.0,0.0
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.0,0.0
472,0.0,0.0
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.0,0.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,0.0,0.0
481,0.0,0.0
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,0.0
486,0.0,0.0
487,0.0,0.0
488,0.0,0.0
489,0.0,0.0
490,0.0,0.0
491,0.0,0.0
492,0.0,0.0
493,0.0,0.0
494,0.0,0.0
495,0.0,0.0
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,0.0,0.0
502,0.0,0.0
503,0.0,0.0
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0,0.0
510,0.0,0.0
511,0.0,0.0
512,0.0,0.0
513,0.0,0.0
